dataset,column_name,bronze_type,silver_type,transformation,nulls_before,nulls_after,conversion_errors,special_values_handled,status,reason
municipalidades_2022,P78_3,object,Int64,cast_to_integer_nullable,376,376.0,0,0,OK,
municipalidades_2022,P78_4,object,Int64,cast_to_integer_nullable,376,376.0,0,0,OK,
municipalidades_2022,P78_4_O,object,object,kept_without_explicit_rule,1714,1714.0,0,0,OK,
municipalidades_2022,P78_5,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P79_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P79A_1_1,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P79A_1_2,object,Int64,cast_to_integer_nullable,1670,1670.0,0,0,OK,
municipalidades_2022,P79_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P79A_2_1,object,Int64,cast_to_integer_nullable,1274,1274.0,0,0,OK,
municipalidades_2022,P79A_2_2,object,Int64,cast_to_integer_nullable,1274,1274.0,0,0,OK,
municipalidades_2022,P79_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P79A_3_1,object,Int64,cast_to_integer_nullable,1405,1405.0,0,0,OK,
municipalidades_2022,P79A_3_2,object,Int64,cast_to_integer_nullable,1405,1405.0,0,0,OK,
municipalidades_2022,P79_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P79A_4_1,object,Int64,cast_to_integer_nullable,1714,1714.0,0,0,OK,
municipalidades_2022,P79A_4_2,object,Int64,cast_to_integer_nullable,1714,1714.0,0,0,OK,
municipalidades_2022,P79_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P79A_5_1,object,Int64,cast_to_integer_nullable,1862,1862.0,0,0,OK,
municipalidades_2022,P79A_5_2,object,Int64,cast_to_integer_nullable,1862,1862.0,0,0,OK,
municipalidades_2022,P79A_5_O,object,object,kept_without_explicit_rule,1862,1862.0,0,0,OK,
municipalidades_2022,P79_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P79A_6_1,object,Int64,cast_to_integer_nullable,753,753.0,0,0,OK,
municipalidades_2022,P79A_6_2,object,Int64,cast_to_integer_nullable,753,753.0,0,0,OK,
municipalidades_2022,P80_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P80_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P80_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P80_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P80_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P80_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P80_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P80_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P80_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P80_9_O,object,object,kept_without_explicit_rule,1814,1814.0,0,0,OK,
municipalidades_2022,P80_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P84A,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P84A_1A,object,Int64,cast_to_integer_nullable,1072,1072.0,0,0,OK,
municipalidades_2022,P85_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P86_1,object,Int64,cast_to_integer_nullable,1022,1022.0,0,0,OK,
municipalidades_2022,P87_1,object,Int64,cast_to_integer_nullable,1022,1022.0,0,0,OK,
municipalidades_2022,P87_2,object,Int64,cast_to_integer_nullable,1022,1022.0,0,0,OK,
municipalidades_2022,P87_3,object,Int64,cast_to_integer_nullable,1022,1022.0,0,0,OK,
municipalidades_2022,P87_4,object,Int64,cast_to_integer_nullable,1022,1022.0,0,0,OK,
municipalidades_2022,P87_5,object,Int64,cast_to_integer_nullable,1022,1022.0,0,0,OK,
municipalidades_2022,P87_6,object,Int64,cast_to_integer_nullable,1022,1022.0,0,0,OK,
municipalidades_2022,P87_6_O,object,object,kept_without_explicit_rule,1847,1847.0,0,0,OK,
municipalidades_2022,P87A,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P87A_1A,object,Int64,cast_to_integer_nullable,1399,1399.0,0,0,OK,
municipalidades_2022,P88,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P88_1,object,object,kept_without_explicit_rule,621,621.0,0,0,OK,
municipalidades_2022,P88_2,object,Int64,cast_to_integer_nullable,621,621.0,0,0,OK,
municipalidades_2022,P88_3,object,Int64,cast_to_integer_nullable,621,621.0,0,0,OK,
municipalidades_2022,P88_4,object,Int64,cast_to_integer_nullable,621,621.0,0,0,OK,
municipalidades_2022,P88_5,object,Int64,cast_to_integer_nullable,621,621.0,0,0,OK,
municipalidades_2022,P88_6,object,Int64,cast_to_integer_nullable,621,621.0,0,0,OK,
municipalidades_2022,P88_7,object,Int64,cast_to_integer_nullable,621,621.0,0,0,OK,
municipalidades_2022,P88_8,object,Int64,cast_to_integer_nullable,621,621.0,0,0,OK,
municipalidades_2022,P88_8_O,object,object,kept_without_explicit_rule,1828,1828.0,0,0,OK,
municipalidades_2022,P88_9,object,Int64,cast_to_integer_nullable,621,621.0,0,0,OK,
municipalidades_2022,P89,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P89_1,object,object,kept_without_explicit_rule,275,275.0,0,0,OK,
municipalidades_2022,P89_2,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P89_3,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P89_4,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P89_5,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P89_5_O,object,object,kept_without_explicit_rule,1818,1818.0,0,0,OK,
municipalidades_2022,P89_6,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P90_1,object,object,kept_without_explicit_rule,275,275.0,0,0,OK,
municipalidades_2022,P90_2,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P90A_2,object,Int64,cast_to_integer_nullable,780,780.0,0,0,OK,
municipalidades_2022,P90_3,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P90_4,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P90_5,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P90_6,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P90_6_O,object,object,kept_without_explicit_rule,1844,1844.0,0,0,OK,
municipalidades_2022,P90_7,object,Int64,cast_to_integer_nullable,275,275.0,0,0,OK,
municipalidades_2022,P94_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P94_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P94_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P94_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P94_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P94_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P94_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P94_7_O,object,object,kept_without_explicit_rule,1840,1840.0,0,0,OK,
municipalidades_2022,P94_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P94_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P95_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P95_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P95_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P95_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P95_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P95_5_O,object,object,kept_without_explicit_rule,1838,1838.0,0,0,OK,
municipalidades_2022,P95_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P95_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P96,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P97_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P97_9_O,object,object,kept_without_explicit_rule,1858,1858.0,0,0,OK,
municipalidades_2022,P97_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P98_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P98_10_O,object,object,kept_without_explicit_rule,1851,1851.0,0,0,OK,
municipalidades_2022,P98_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P99_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P99_10_O,object,object,kept_without_explicit_rule,1838,1838.0,0,0,OK,
municipalidades_2022,P99_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P100_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P100_11_O,object,object,kept_without_explicit_rule,1837,1837.0,0,0,OK,
municipalidades_2022,P100_12,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P101_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P101_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P101_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P101_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P101_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P101_5_O,object,object,kept_without_explicit_rule,1641,1641.0,0,0,OK,
municipalidades_2022,P101_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P102,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P102_1_T,object,Int64,cast_to_integer_nullable,1258,1258.0,0,0,OK,
municipalidades_2022,P102_1_M,object,Int64,cast_to_integer_nullable,1258,1258.0,0,0,OK,
municipalidades_2022,P102_1_H,object,Int64,cast_to_integer_nullable,1258,1258.0,0,0,OK,
municipalidades_2022,P102_2,object,Int64,cast_to_integer_nullable,1258,1258.0,0,0,OK,
municipalidades_2022,C96,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_1_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_1_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_1_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_1_4,object,Int64,cast_to_integer_nullable,0,18.0,18,0,CONVERSION_ERRORS,
municipalidades_2022,C96_1_1_5,object,Int64,cast_to_integer_nullable,0,17.0,17,0,CONVERSION_ERRORS,
municipalidades_2022,C96_1_1_6,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_1_7,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_1_8,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_4,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_5,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_6,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_7,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_8,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_9,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_10,object,Int64,cast_to_integer_nullable,0,3.0,3,0,CONVERSION_ERRORS,
municipalidades_2022,C96_1_2_11,object,Int64,cast_to_integer_nullable,0,29.0,29,0,CONVERSION_ERRORS,
municipalidades_2022,C96_1_2_12,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_13,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_14,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_15,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_16,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_17,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_18,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_2_19,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_3_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_3_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_4,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_1_5,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_2_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_2_2,object,Int64,cast_to_integer_nullable,0,20.0,20,0,CONVERSION_ERRORS,
municipalidades_2022,C96_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_1_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_1_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_1_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_1_4,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_1_5,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_1_6,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_1_7,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_2_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_2_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_3_4,object,Int64,cast_to_integer_nullable,0,3.0,3,0,CONVERSION_ERRORS,
municipalidades_2022,C96_3_5,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_4,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_4_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C96_4_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_1_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_1_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_1_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_1_4,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_1_5,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_1,object,Int64,cast_to_integer_nullable,0,2.0,2,0,CONVERSION_ERRORS,
municipalidades_2022,C97_2_2_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_2,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_4,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_5,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_6,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_7,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_8,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_9,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_10,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_3_11,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_2_4,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,C97_2_3,object,Int64,cast_to_integer_nullable,0,31.0,31,0,CONVERSION_ERRORS,
municipalidades_2022,C97_2_4,object,Int64,cast_to_integer_nullable,0,3.0,3,0,CONVERSION_ERRORS,
municipalidades_2022,C97_3,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
