dataset,column_name,business_name,description,bronze_type,silver_type,transformation_applied,nullable,is_technical_column,source,notes
municipalidades_2022,P11A_9_1,P11A_9_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11A_9_2,P11A_9_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11A_10,P11A_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11A_10_1,P11A_10_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11A_10_2,P11A_10_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11A_10_O,P11A_10_O,"documented_null_columns: Texto libre 'Otro tipo de acceso a internet'; solo aplica cuando P11A_10=1. Quality: 1,278 vacíos (68.2%). Vacío estructural documentado.",object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,"documented_null_columns: Texto libre 'Otro tipo de acceso a internet'; solo aplica cuando P11A_10=1. Quality: 1,278 vacíos (68.2%). Vacío estructural documentado."
municipalidades_2022,P11B_11,P11B_11,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_11_1,P11B_11_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_11_2,P11B_11_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_12,P11B_12,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_12_1,P11B_12_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_12_2,P11B_12_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_13,P11B_13,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_13_1,P11B_13_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_13_2,P11B_13_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_14,P11B_14,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_14_1,P11B_14_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_14_2,P11B_14_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_15,P11B_15,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_15_1,P11B_15_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_15_2,P11B_15_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_16,P11B_16,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_16_1,P11B_16_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_16_2,P11B_16_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_17,P11B_17,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_17_1,P11B_17_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_17_2,P11B_17_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_18,P11B_18,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_18_1,P11B_18_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_18_2,P11B_18_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P11B_18_O,P11B_18_O,"documented_null_columns: Texto libre 'Otro equipo tecnológico'; solo aplica al elegir opción 'Otro'. Quality: 1,702 vacíos (90.8%). Vacío estructural documentado.",object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,"documented_null_columns: Texto libre 'Otro equipo tecnológico'; solo aplica al elegir opción 'Otro'. Quality: 1,702 vacíos (90.8%). Vacío estructural documentado."
municipalidades_2022,P12_1,P12_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P12A_1,P12A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P12_2,P12_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P12A_2,P12A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_1,P13_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_1,P13A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_2,P13_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_2,P13A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_3,P13_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_3,P13A_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_4,P13_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_4,P13A_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_5,P13_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_5,P13A_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_6,P13_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_6,P13A_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_7,P13_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_7,P13A_7,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_8,P13_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_8,P13A_8,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13_9,P13_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_9,P13A_9,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P13A_9_O,P13A_9_O,"documented_null_columns: Texto libre 'Otro software'; solo aplica al elegir opción 'Otro'. Quality: 1,623 vacíos (86.6%). Vacío estructural documentado.",object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,"documented_null_columns: Texto libre 'Otro software'; solo aplica al elegir opción 'Otro'. Quality: 1,623 vacíos (86.6%). Vacío estructural documentado."
municipalidades_2022,P14,P14,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P14A_1,P14A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P14A_2,P14A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15_1,P15_1,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15A_1,P15A_1,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15_2,P15_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15A_2,P15A_2,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15_3,P15_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15A_3,P15A_3,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15_4,P15_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15A_4,P15A_4,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15_5,P15_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15A_5,P15A_5,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15_6,P15_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15A_6,P15A_6,,object,Int64,cast_to_integer_nullable,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P15A_6_O,P15A_6_O,"documented_null_columns: Texto libre 'Otra fuente de energía'; solo aplica al elegir opción 'Otro'. Quality: 1,632 vacíos (87.1%). Vacío estructural documentado.",object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,"documented_null_columns: Texto libre 'Otra fuente de energía'; solo aplica al elegir opción 'Otro'. Quality: 1,632 vacíos (87.1%). Vacío estructural documentado."
municipalidades_2022,P16_1,P16_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_2,P16_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_3,P16_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_4,P16_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_5,P16_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_6,P16_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_7,P16_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_8,P16_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_9,P16_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P16_9_O,P16_9_O,"documented_null_columns: Texto libre 'Otro servicio de agua'; solo aplica al elegir opción 'Otro'. Quality: 1,757 vacíos (93.8%). Vacío estructural documentado.",object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,"documented_null_columns: Texto libre 'Otro servicio de agua'; solo aplica al elegir opción 'Otro'. Quality: 1,757 vacíos (93.8%). Vacío estructural documentado."
municipalidades_2022,P17_1,P17_1,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_2,P17_2,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_3,P17_3,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_4,P17_4,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_5,P17_5,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_6,P17_6,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_7,P17_7,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_8,P17_8,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_9,P17_9,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_10,P17_10,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_11,P17_11,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_12,P17_12,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_13,P17_13,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P17_13_O,P17_13_O,"documented_null_columns: Texto libre 'Otro tipo de residuo'; solo aplica al elegir opción 'Otro'. Quality: 1,810 vacíos (96.6%). Vacío estructural documentado.",object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,"documented_null_columns: Texto libre 'Otro tipo de residuo'; solo aplica al elegir opción 'Otro'. Quality: 1,810 vacíos (96.6%). Vacío estructural documentado."
municipalidades_2022,P17_14,P17_14,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P18,P18,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P18_Portal,P18_Portal,,object,object,kept_without_explicit_rule,True,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_T,P19D_T,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_NM,P19D_NM,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_NH,P19D_NH,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_CM,P19D_CM,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_CH,P19D_CH,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_LM,P19D_LM,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_LH,P19D_LH,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_VM,P19D_VM,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19D_VH,P19D_VH,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_T,P19_1_T,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_NM,P19_1_NM,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_NH,P19_1_NH,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_CM,P19_1_CM,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_CH,P19_1_CH,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_LM,P19_1_LM,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_LH,P19_1_LH,,object,object,kept_without_explicit_rule,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_VM,P19_1_VM,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_1_VH,P19_1_VH,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
municipalidades_2022,P19_2_T,P19_2_T,,object,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
